URL,contributor,excerpt
https://github.com/reduxjs/react-redux,Rosna Thomas,This assumes that you’re using npm package manager 
https://github.com/reduxjs/react-redux,Rosna Thomas,with a module bundler like Webpack or 
https://github.com/reduxjs/react-redux,Rosna Thomas,Browserify to consume CommonJS 
https://github.com/reduxjs/react-redux,Rosna Thomas,modules.
https://github.com/reduxjs/react-redux,Rosna Thomas,"If you don’t yet use npm or a modern module bundler, and would rather prefer a single-file UMD build that makes ReactRedux available as a global object, you can grab a pre-built version from cdnjs. We don’t recommend this approach for any serious application, as most of the libraries complementary to Redux are only available on npm."
https://github.com/reduxjs/react-redux,Rosna Thomas,React Native
https://github.com/reduxjs/react-redux,Rosna Thomas,"As of React Native 0.18, React Redux 5.x should work with React Native. If you have any issues with React Redux 5.x on React Native, run npm ls react and make sure you don’t have a duplicate React installation in your node_modules. We recommend that you use npm@3.x which is better at avoiding these kinds of issues."
https://github.com/scikit-image/scikit-image,Rosna Thomas,Installation from binaries
https://github.com/scikit-image/scikit-image,Rosna Thomas,Debian/Ubuntu: sudo apt-get install python-skimage
https://github.com/scikit-image/scikit-image,Rosna Thomas,OSX: pip install scikit-image
https://github.com/scikit-image/scikit-image,Rosna Thomas,Anaconda: conda install -c conda-forge scikit-image
https://github.com/scikit-image/scikit-image,Rosna Thomas,Windows: Download Windows binaries
https://github.com/scikit-image/scikit-image,Rosna Thomas,Also see installing scikit-image.
https://github.com/scikit-image/scikit-image,Rosna Thomas,Installation from source
https://github.com/scikit-image/scikit-image,Rosna Thomas,Install dependencies using:
https://github.com/scikit-image/scikit-image,Rosna Thomas,"Then, install scikit-image using:"
https://github.com/scikit-image/scikit-image,Rosna Thomas,$ pip install .
https://github.com/scikit-image/scikit-image,Rosna Thomas,"If you plan to develop the package, you may run it directly from source:"
https://github.com/scikit-image/scikit-image,Rosna Thomas,$ pip install -e .  # Do this once to add package to Python path
https://github.com/scikit-image/scikit-image,Rosna Thomas,"Every time you modify Cython files, also run:"
https://github.com/scikit-image/scikit-image,Rosna Thomas,$ python setup.py build_ext -i  # Build binary extensions
https://github.com/scikit-learn/scikit-learn,Rosna Thomas,~~~~~~~~~~~~
https://github.com/scikit-learn/scikit-learn,Rosna Thomas,scikit-learn requires:
https://github.com/scikit-learn/scikit-learn,Rosna Thomas,Python (>= 3.5)
https://github.com/scikit-learn/scikit-learn,Rosna Thomas,NumPy (>= 1.11.0)
https://github.com/scikit-learn/scikit-learn,Rosna Thomas,SciPy (>= 0.17.0)
https://github.com/scikit-learn/scikit-learn,Rosna Thomas,joblib (>= 0.11)
https://github.com/scikit-learn/scikit-learn,Rosna Thomas,Scikit-learn 0.20 was the last version to support Python 2.7 and Python 3.4.
https://github.com/scikit-learn/scikit-learn,Rosna Thomas,scikit-learn 0.21 and later require Python 3.5 or newer.
https://github.com/scikit-learn/scikit-learn,Rosna Thomas,"Scikit-learn plotting capabilities (i.e., functions start with ""plot_"") require"
https://github.com/scikit-learn/scikit-learn,Rosna Thomas,Matplotlib (>= 1.5.1). For running the examples Matplotlib >= 1.5.1 is
https://github.com/scikit-learn/scikit-learn,Rosna Thomas,"required. A few examples require scikit-image >= 0.12.3, a few examples require"
https://github.com/scikit-learn/scikit-learn,Rosna Thomas,pandas >= 0.18.0.
https://github.com/scikit-learn/scikit-learn,Rosna Thomas,User installation
https://github.com/scikit-learn/scikit-learn,Rosna Thomas,~~~~~~~~~~~~~~~~~
https://github.com/scikit-learn/scikit-learn,Rosna Thomas,"If you already have a working installation of numpy and scipy,"
https://github.com/scikit-learn/scikit-learn,Rosna Thomas,the easiest way to install scikit-learn is using pip   ::
https://github.com/scikit-learn/scikit-learn,Rosna Thomas,pip install -U scikit-learn
https://github.com/scikit-learn/scikit-learn,Rosna Thomas,or conda::
https://github.com/scikit-learn/scikit-learn,Rosna Thomas,conda install scikit-learn
https://github.com/scikit-learn/scikit-learn,Rosna Thomas,The documentation includes more detailed installation instructions &lt;http://scikit-learn.org/stable/install.html&gt;_.
https://github.com/scikit-learn/scikit-learn,Rosna Thomas,Changelog
https://github.com/scikit-learn/scikit-learn,Rosna Thomas,See the changelog &lt;http://scikit-learn.org/dev/whats_new.html&gt;__
https://github.com/scikit-learn/scikit-learn,Rosna Thomas,for a history of notable changes to scikit-learn.
https://github.com/sequelize/sequelize,Rosna Thomas,```bash
https://github.com/sequelize/sequelize,Rosna Thomas,$ npm install --save sequelize # This will install v5
https://github.com/sequelize/sequelize,Rosna Thomas,And one of the following:
https://github.com/sequelize/sequelize,Rosna Thomas,$ npm install --save pg pg-hstore # Postgres
https://github.com/sequelize/sequelize,Rosna Thomas,$ npm install --save mysql2
https://github.com/sequelize/sequelize,Rosna Thomas,$ npm install --save mariadb
https://github.com/sequelize/sequelize,Rosna Thomas,$ npm install --save sqlite3
https://github.com/sequelize/sequelize,Rosna Thomas,$ npm install --save tedious # Microsoft SQL Server
https://github.com/tensorflow/magenta,Rosna Thomas,Magenta maintains a pip package for easy
https://github.com/tensorflow/magenta,Rosna Thomas,"installation. We recommend using Anaconda to install it, but it can work in any"
https://github.com/tensorflow/magenta,Rosna Thomas,standard Python environment. We support both Python 2 (>= 2.7) and Python 3 (>= 3.5).
https://github.com/tensorflow/magenta,Rosna Thomas,These instructions will assume you are using Anaconda.
https://github.com/tensorflow/magenta,Rosna Thomas,"Note that if you want to enable GPU support, you should follow the GPU Installation instructions below."
https://github.com/tensorflow/magenta,Rosna Thomas,Automated Install (w/ Anaconda)
https://github.com/tensorflow/magenta,Rosna Thomas,"If you are running Mac OS X or Ubuntu, you can try using our automated"
https://github.com/tensorflow/magenta,Rosna Thomas,installation script. Just paste the following command into your terminal.
https://github.com/tensorflow/magenta,Rosna Thomas,curl https://raw.githubusercontent.com/tensorflow/magenta/master/magenta/tools/magenta-install.sh &gt; /tmp/magenta-install.sh
https://github.com/tensorflow/magenta,Rosna Thomas,bash /tmp/magenta-install.sh
https://github.com/tensorflow/magenta,Rosna Thomas,"After the script completes, open a new terminal window so the environment"
https://github.com/tensorflow/magenta,Rosna Thomas,variable changes take effect.
https://github.com/tensorflow/magenta,Rosna Thomas,The Magenta libraries are now available for use within Python programs and
https://github.com/tensorflow/magenta,Rosna Thomas,"Jupyter notebooks, and the Magenta scripts are installed in your path!"
https://github.com/tensorflow/magenta,Rosna Thomas,Note that you will need to run source activate magenta to use Magenta every
https://github.com/tensorflow/magenta,Rosna Thomas,time you open a new terminal window.
https://github.com/tensorflow/magenta,Rosna Thomas,Manual Install (w/o Anaconda)
https://github.com/tensorflow/magenta,Rosna Thomas,"If the automated script fails for any reason, or you'd prefer to install by"
https://github.com/tensorflow/magenta,Rosna Thomas,"hand, do the following steps."
https://github.com/tensorflow/magenta,Rosna Thomas,Install the Magenta pip package:
https://github.com/tensorflow/magenta,Rosna Thomas,pip install magenta
https://github.com/tensorflow/magenta,Rosna Thomas,"NOTE: In order to install the rtmidi package that we depend on, you may need to install headers for some sound libraries. On Linux, this command should install the necessary packages:"
https://github.com/tensorflow/magenta,Rosna Thomas,sudo apt-get install build-essential libasound2-dev libjack-dev
https://github.com/tensorflow/magenta,Rosna Thomas,GPU Installation
https://github.com/tensorflow/magenta,Rosna Thomas,"If you have a GPU installed and you want Magenta to use it, you will need to"
https://github.com/tensorflow/magenta,Rosna Thomas,"follow the Manual Install instructions, but with a few"
https://github.com/tensorflow/magenta,Rosna Thomas,modifications.
https://github.com/tensorflow/magenta,Rosna Thomas,"First, make sure your system meets the requirements to run tensorflow with GPU support."
https://github.com/tensorflow/magenta,Rosna Thomas,"Next, follow the Manual Install instructions, but install the"
https://github.com/tensorflow/magenta,Rosna Thomas,magenta-gpu package instead of the magenta package:
https://github.com/tensorflow/magenta,Rosna Thomas,pip install magenta-gpu
https://github.com/tensorflow/magenta,Rosna Thomas,The only difference between the two packages is that magenta-gpu depends on
https://github.com/tensorflow/magenta,Rosna Thomas,tensorflow-gpu instead of tensorflow.
https://github.com/tensorflow/magenta,Rosna Thomas,Magenta should now have access to your GPU.
https://github.com/tensorflow/magenta,Rosna Thomas,Using Magenta
https://github.com/tensorflow/magenta,Rosna Thomas,"You can now train our various models and use them to generate music, audio, and images. You can"
https://github.com/tensorflow/magenta,Rosna Thomas,find instructions for each of the models by exploring the models directory.
https://github.com/tensorflow/magenta,Rosna Thomas,"To get started, create your own melodies with TensorFlow using one of the various configurations of our Melody RNN model; a recurrent neural network for predicting melodies."
https://github.com/tensorflow/magenta,Rosna Thomas,Playing a MIDI Instrument
https://github.com/tensorflow/magenta,Rosna Thomas,"After you've trained one of the models above, you can use our MIDI interface to play with it interactively."
https://github.com/tensorflow/magenta,Rosna Thomas,"We also have created several demos that provide a UI for this interface, making it easier to use (e.g., the browser-based AI Jam)."
https://github.com/tensorflow/magenta,Rosna Thomas,Development Environment
