URL,contributor,excerpt
https://github.com/msracver/Flow-Guided-Feature-Aggregation,Allen Mao,"All of our experiment settings (GPU #, dataset, etc.) are kept in yaml config files at folder ./experiments/fgfa_rfcn/cfgs."
https://github.com/msracver/Flow-Guided-Feature-Aggregation,Allen Mao,"Two config files have been provided so far, namely, frame baseline (R-FCN) and the proposed FGFA for ImageNet VID. We use 4 GPUs to train models on ImageNet VID."
https://github.com/msracver/Flow-Guided-Feature-Aggregation,Allen Mao,"To perform experiments, run the python script with the corresponding config file as input. For example, to train and test FGFA with R-FCN, use the following command"
https://github.com/msracver/Flow-Guided-Feature-Aggregation,Allen Mao,python experiments/fgfa_rfcn/fgfa_rfcn_end2end_train_test.py --cfg experiments/fgfa_rfcn/cfgs/resnet_v1_101_flownet_imagenet_vid_rfcn_end2end_ohem.yaml
https://github.com/msracver/Flow-Guided-Feature-Aggregation,Allen Mao,A cache folder would be created automatically to save the model and the log under output/fgfa_rfcn/imagenet_vid/.
https://github.com/msracver/Flow-Guided-Feature-Aggregation,Allen Mao,Please find more details in config files and in our code.
https://github.com/nypl-spacetime/map-vectorizer,Allen Mao,Run the script on the provided test GeoTIFF: python vectorize_map.py test.tif
https://github.com/nypl-spacetime/map-vectorizer,Allen Mao,usage: vectorize_map.py [-h] --gimp-path GIMP_PATH [--chunksize CHUNKSIZE]
https://github.com/nypl-spacetime/map-vectorizer,Allen Mao,[--image-processing-configuration-file VECTORIZE_CONFIG]
https://github.com/nypl-spacetime/map-vectorizer,Allen Mao,<input file or dir>
https://github.com/odoe/generator-arcgis-js-app,Allen Mao,"grunt - default task, will output code to a dist folder with sourcemaps."
https://github.com/odoe/generator-arcgis-js-app,Allen Mao,grunt dev - will start a local server on at http://localhost:8282/ and watch for changes. Uses livereload to refresh browser with each update.
https://github.com/odoe/generator-arcgis-js-app,Allen Mao,http://localhost:8282/dist/ - application
https://github.com/odoe/generator-arcgis-js-app,Allen Mao,http://localhost:8282/node_modules/intern/client.html?config=tests/intern - test suites
https://github.com/odoe/generator-arcgis-js-app,Allen Mao,grunt build - build the application and output to a release folder.
https://github.com/odoe/generator-arcgis-js-app,Allen Mao,grunt e2e - runs all tests using local chromedriver.
https://github.com/phoenix104104/LapSRN,Allen Mao,Test Pre-trained Models
https://github.com/phoenix104104/LapSRN,Allen Mao,To test LapSRN / MS-LapSRN on a single-image:
https://github.com/phoenix104104/LapSRN,Allen Mao,>> demo_LapSRN
https://github.com/phoenix104104/LapSRN,Allen Mao,>> demo_MSLapSRN
https://github.com/phoenix104104/LapSRN,Allen Mao,This script will load the pretrained LapSRN / MS-LapSRN model and apply SR on emma.jpg.
https://github.com/phoenix104104/LapSRN,Allen Mao,"To test LapSRN / MS-LapSRN on benchmark datasets, first download the testing datasets:"
https://github.com/phoenix104104/LapSRN,Allen Mao,$ cd datasets
https://github.com/phoenix104104/LapSRN,Allen Mao,$ wget http://vllab1.ucmerced.edu/~wlai24/LapSRN/results/SR_testing_datasets.zip
https://github.com/phoenix104104/LapSRN,Allen Mao,$ unzip SR_testing_datasets.zip
https://github.com/phoenix104104/LapSRN,Allen Mao,$ cd ..
https://github.com/phoenix104104/LapSRN,Allen Mao,"Then choose the evaluated dataset and upsampling scale in evaluate_LapSRN_dataset.m and evaluate_MSLapSRN_dataset.m, and run:"
https://github.com/phoenix104104/LapSRN,Allen Mao,>> evaluate_LapSRN_dataset
https://github.com/phoenix104104/LapSRN,Allen Mao,>> evaluate_MSLapSRN_dataset
https://github.com/phoenix104104/LapSRN,Allen Mao,which can reproduce the results in our paper.
https://github.com/phoenix104104/LapSRN,Allen Mao,Training LapSRN
https://github.com/phoenix104104/LapSRN,Allen Mao,"To train LapSRN from scratch, first download the training datasets:"
https://github.com/phoenix104104/LapSRN,Allen Mao,$ wget http://vllab1.ucmerced.edu/~wlai24/LapSRN/results/SR_training_datasets.zip
https://github.com/phoenix104104/LapSRN,Allen Mao,$ unzip SR_train_datasets.zip
https://github.com/phoenix104104/LapSRN,Allen Mao,or use the provided bash script to download all datasets and unzip at once:
https://github.com/phoenix104104/LapSRN,Allen Mao,$ ./download_SR_datasets.sh
https://github.com/phoenix104104/LapSRN,Allen Mao,"Then, setup training options in init_LapSRN_opts.m, and run train_LapSRN(scale, depth, gpuID). For example, to train LapSRN with depth = 10 for 4x SR using GPU ID = 1:"
https://github.com/phoenix104104/LapSRN,Allen Mao,">> train_LapSRN(4, 10, 1)"
https://github.com/phoenix104104/LapSRN,Allen Mao,"Note that we only test our code on single-GPU mode. MatConvNet supports training with multiple GPUs but you may need to modify our script and options (e.g., opts.gpu)."
https://github.com/phoenix104104/LapSRN,Allen Mao,"To test your trained LapSRN model, use test_LapSRN(model_name, epoch, dataset, test_scale, gpu). For example, test LapSRN with depth = 10, scale = 4, epoch = 10 on Set5:"
https://github.com/phoenix104104/LapSRN,Allen Mao,">> test_LapSRN('LapSRN_x4_depth10_L1_train_T91_BSDS200_pw128_lr1e-05_step50_drop0.5_min1e-06_bs64', 10, 'Set5', 4, 1)"
https://github.com/phoenix104104/LapSRN,Allen Mao,which will report the PSNR and SSIM.
https://github.com/phoenix104104/LapSRN,Allen Mao,Training MS-LapSRN
https://github.com/phoenix104104/LapSRN,Allen Mao,"Setup training options in init_MSLapSRN_opts.m, and run train_MSLapSRN(scales, depth, recursive, gpuID), where scales should be a vector, e.g., [2, 4, 8]. For example, to train MS-LapSRN with D = 5, R = 2 for 2x, 4x and 8x SR:"
https://github.com/phoenix104104/LapSRN,Allen Mao,">> train_MSLapSRN([2, 4, 8], 5, 2, 1)"
https://github.com/phoenix104104/LapSRN,Allen Mao,"To test your trained MS-LapSRN model, use test_MS-LapSRN(model_name, model_scale, epoch, dataset, test_scale, gpu), where model_scale is used to define the number of pyramid levels. test_scale could be different from model_scale. For example, test MS-LapSRN-D5R2 with two pyramid levels (model_scale = 4), epoch = 10, on Set5 for 3x SR:"
https://github.com/phoenix104104/LapSRN,Allen Mao,">> test_MSLapSRN('MSLapSRN_x248_SS_D5_R2_fn64_L1_train_T91_BSDS200_pw128_lr5e-06_step100_drop0.5_min1e-06_bs64', 4, 10, 'Set5', 3, 1)"
https://github.com/phuang17/DeepMVS,Allen Mao,Download the training datasets.
https://github.com/phuang17/DeepMVS,Allen Mao,python python/download_training_datasets.py # This may take up to 1-2 days to complete.
https://github.com/phuang17/DeepMVS,Allen Mao,Train the network.
https://github.com/phuang17/DeepMVS,Allen Mao,Download the trained model.
https://github.com/phuang17/DeepMVS,Allen Mao,python python/download_trained_model.py
https://github.com/phuang17/DeepMVS,Allen Mao,Run the sparse reconstruction and the image_undistorter using COLMAP. The image_undistorter will generate a images folder which contains undistorted images and a sparse folder which contains three .bin files.
https://github.com/phuang17/DeepMVS,Allen Mao,Run the testing script with the paths to the undistorted images and the sparse construction model.
https://github.com/phuang17/DeepMVS,Allen Mao,python python/test.py --load_bin --image_path path/to/images --sparse_path path/to/sparse --output_path path/to/output/directory
https://github.com/phuang17/DeepMVS,Allen Mao,"By default, the script resizes the images to be 540px in height to reduce the running time. If you would like to run the model with other resolutions, please pass the arguments --image_width XXX and --image_height XXX. If your COLMAP outputs .txt files instead of .bin files for the sparse reconstruction, simply remove the --load_bin flag."
https://github.com/phuang17/DeepMVS,Allen Mao,"To evaluate the predicted results, run"
https://github.com/phuang17/DeepMVS,Allen Mao,python python/eval.py --load_bin --image_path path/to/images --sparse_path path/to/sparse --output_path path/to/output/directory --gt_path path/to/gt/directory --image_width 810 --image_height 540 --size_mismatch crop_pad
https://github.com/phuang17/DeepMVS,Allen Mao,"In gt_path, the ground truth disparity maps should be stored in npy format with filenames being <image_name>.depth.npy. If the ground truths are depth maps instead of disparity maps, please add --gt_type depth flag."
https://github.com/pyvista/pymeshfix,Allen Mao,Test installation with the following from Python:
https://github.com/pyvista/pymeshfix,Allen Mao,from pymeshfix import examples
https://github.com/pyvista/pymeshfix,Allen Mao,# Test of pymeshfix without VTK module
https://github.com/pyvista/pymeshfix,Allen Mao,examples.native()
https://github.com/pyvista/pymeshfix,Allen Mao,# Performs same mesh repair while leveraging VTK's plotting/mesh loading
https://github.com/pyvista/pymeshfix,Allen Mao,examples.with_vtk()
https://github.com/pyvista/pymeshfix,Allen Mao,Easy Example
https://github.com/pyvista/pymeshfix,Allen Mao,This example uses the Cython wrapper directly. No bells or whistles here:
https://github.com/pyvista/pymeshfix,Allen Mao,from pymeshfix import _meshfix
https://github.com/pyvista/pymeshfix,Allen Mao,# Read mesh from infile and output cleaned mesh to outfile
https://github.com/pyvista/pymeshfix,Allen Mao,"_meshfix.clean_from_file(infile, outfile)"
https://github.com/pyvista/pymeshfix,Allen Mao,This example assumes the user has vertex and faces arrays in Python.
https://github.com/pyvista/pymeshfix,Allen Mao,# Generate vertex and face arrays of cleaned mesh
https://github.com/pyvista/pymeshfix,Allen Mao,# where v and f are numpy arrays or python lists
https://github.com/pyvista/pymeshfix,Allen Mao,"vclean, fclean = _meshfix.clean_from_arrays(v, f)"
https://github.com/pyvista/pymeshfix,Allen Mao,import pymeshfix
https://github.com/pyvista/pymeshfix,Allen Mao,# Create object from vertex and face arrays
https://github.com/pyvista/pymeshfix,Allen Mao,"meshfix = pymeshfix.MeshFix(v, f)"
https://github.com/pyvista/pymeshfix,Allen Mao,# Plot input
https://github.com/pyvista/pymeshfix,Allen Mao,meshfix.plot()
https://github.com/pyvista/pymeshfix,Allen Mao,# Repair input mesh
https://github.com/pyvista/pymeshfix,Allen Mao,meshfix.repair()
https://github.com/pyvista/pymeshfix,Allen Mao,# Access the repaired mesh with vtk
https://github.com/pyvista/pymeshfix,Allen Mao,mesh = meshfix.mesh
https://github.com/pyvista/pymeshfix,Allen Mao,"# Or, access the resulting arrays directly from the object"
https://github.com/pyvista/pymeshfix,Allen Mao,meshfix.v # numpy np.float array
https://github.com/pyvista/pymeshfix,Allen Mao,meshfix.f # numpy np.int32 array
https://github.com/pyvista/pymeshfix,Allen Mao,# View the repaired mesh (requires vtkInterface)
https://github.com/pyvista/pymeshfix,Allen Mao,# Save the mesh
https://github.com/pyvista/pymeshfix,Allen Mao,meshfix.write('out.ply')
https://github.com/pyvista/pymeshfix,Allen Mao,"Alternatively, the user could use the Cython wrapper of MeshFix directly if vtk is unavailable or they wish to have more control over the cleaning algorithm."
https://github.com/pyvista/pymeshfix,Allen Mao,# Create TMesh object
https://github.com/pyvista/pymeshfix,Allen Mao,tin = _meshfix.PyTMesh()
https://github.com/pyvista/pymeshfix,Allen Mao,tin.LoadFile(infile)
https://github.com/pyvista/pymeshfix,Allen Mao,"# tin.load_array(v, f) # or read arrays from memory"
https://github.com/pyvista/pymeshfix,Allen Mao,# Attempt to join nearby components
https://github.com/pyvista/pymeshfix,Allen Mao,# tin.join_closest_components()
https://github.com/pyvista/pymeshfix,Allen Mao,# Fill holes
https://github.com/pyvista/pymeshfix,Allen Mao,tin.fill_small_boundaries()
https://github.com/pyvista/pymeshfix,Allen Mao,print('There are {:d} boundaries'.format(tin.boundaries())
https://github.com/pyvista/pymeshfix,Allen Mao,# Clean (removes self intersections)
https://github.com/pyvista/pymeshfix,Allen Mao,"tin.clean(max_iters=10, inner_loops=3)"
https://github.com/pyvista/pymeshfix,Allen Mao,# Check mesh for holes again
https://github.com/pyvista/pymeshfix,Allen Mao,# Clean again if necessary...
https://github.com/pyvista/pymeshfix,Allen Mao,# Output mesh
https://github.com/pyvista/pymeshfix,Allen Mao,tin.save_file(outfile)
https://github.com/pyvista/pymeshfix,Allen Mao,# or return numpy arrays
https://github.com/pyvista/pymeshfix,Allen Mao,"vclean, fclean = tin.return_arrays()"
https://github.com/pyvista/tetgen,Allen Mao,import tetgen
https://github.com/pyvista/tetgen,Allen Mao,sphere = pv.Sphere()
https://github.com/pyvista/tetgen,Allen Mao,tet = tetgen.TetGen(sphere)
https://github.com/pyvista/tetgen,Allen Mao,"tet.tetrahedralize(order=1, mindihedral=20, minratio=1.5)"
https://github.com/pyvista/tetgen,Allen Mao,grid = tet.grid
https://github.com/pyvista/tetgen,Allen Mao,# get cell centroids
https://github.com/pyvista/tetgen,Allen Mao,"cells = grid.cells.reshape(-1, 5)[:, 1:]"
https://github.com/pyvista/tetgen,Allen Mao,cell_center = grid.points[cells].mean(1)
https://github.com/pyvista/tetgen,Allen Mao,# extract cells below the 0 xy plane
https://github.com/pyvista/tetgen,Allen Mao,"mask = cell_center[:, 2] < 0"
https://github.com/pyvista/tetgen,Allen Mao,cell_ind = mask.nonzero()[0]
https://github.com/pyvista/tetgen,Allen Mao,subgrid = grid.extract_cells(cell_ind)
https://github.com/pyvista/tetgen,Allen Mao,# advanced plotting
https://github.com/pyvista/tetgen,Allen Mao,plotter = pv.Plotter()
https://github.com/pyvista/tetgen,Allen Mao,plotter.set_background('w')
https://github.com/pyvista/tetgen,Allen Mao,"plotter.add_mesh(subgrid, 'lightgrey', lighting=True)"
https://github.com/pyvista/tetgen,Allen Mao,"plotter.add_mesh(sphere, 'r', 'wireframe')"
https://github.com/pyvista/tetgen,Allen Mao,"plotter.add_legend([[' Input Mesh ', 'r'],"
https://github.com/pyvista/tetgen,Allen Mao,"[' Tesselated Mesh ', 'black']])"
https://github.com/pyvista/tetgen,Allen Mao,plotter.plot()
https://github.com/pyvista/tetgen,Allen Mao,Cell quality scalars can be obtained and plotted with:
https://github.com/pyvista/tetgen,Allen Mao,cell_qual = subgrid.quality
https://github.com/pyvista/tetgen,Allen Mao,# plot quality
https://github.com/pyvista/tetgen,Allen Mao,"subgrid.plot(scalars=cell_qual, stitle='quality', cmap='bwr', flip_scalars=True)"
https://github.com/rowanz/neural-motifs,Allen Mao,"Pretrain VG detection. The old version involved pretraining COCO as well, but we got rid of that for simplicity. Run ./scripts/pretrain_detector.sh Note: You might have to modify the learning rate and batch size, particularly if you don't have 3 Titan X GPUs (which is what I used). You can also download the pretrained detector checkpoint here."
https://github.com/rowanz/neural-motifs,Allen Mao,"Train VG scene graph classification: run ./scripts/train_models_sgcls.sh 2 (will run on GPU 2). OR, download the MotifNet-cls checkpoint here: Motifnet-SGCls/PredCls."
https://github.com/rowanz/neural-motifs,Allen Mao,Refine for detection: run ./scripts/refine_for_detection.sh 2 or download the Motifnet-SGDet checkpoint.
https://github.com/rowanz/neural-motifs,Allen Mao,Evaluate: Refer to the scripts ./scripts/eval_models_sg[cls/det].sh.
https://github.com/ryersonvisionlab/two-stream-dyntex-synth,Allen Mao,Dynamic texture synthesis
https://github.com/ryersonvisionlab/two-stream-dyntex-synth,Allen Mao,python synthesize.py --type=dts --gpu=<NUMBER> --runid=<NAME> --dynamics_target=data/dynamic_textures/<FOLDER> --dynamics_model=models/<TFMODEL>
https://github.com/ryersonvisionlab/two-stream-dyntex-synth,Allen Mao,Store your chosen dynamic texture image sequence in a folder in /data/dynamic_textures. This folder is your --dynamics_target path.
https://github.com/ryersonvisionlab/two-stream-dyntex-synth,Allen Mao,Example usage
https://github.com/ryersonvisionlab/two-stream-dyntex-synth,Allen Mao,"python synthesize.py --type=dts --gpu=0 --runid=""my_cool_fish"" --dynamics_target=data/dynamic_textures/fish --dynamics_model=models/MSOEnet_ucf101train01_6e-4_allaug_exceptscale_randorder.tfmodel"
https://github.com/ryersonvisionlab/two-stream-dyntex-synth,Allen Mao,Dynamics style transfer
https://github.com/ryersonvisionlab/two-stream-dyntex-synth,Allen Mao,python synthesize.py --type=dst --gpu=<NUMBER> --runid=<NAME> --dynamics_target=data/dynamic_textures/<FOLDER> --dynamics_model=models/<TFMODEL> --appearance_target=data/textures/<IMAGE>
https://github.com/ryersonvisionlab/two-stream-dyntex-synth,Allen Mao,Store your chosen static texture in ./data/textures. The filepath to this texture is your --appearance_target path.
https://github.com/ryersonvisionlab/two-stream-dyntex-synth,Allen Mao,"python synthesize.py --type=dst --gpu=0 --runid=""whoa_water!"" --dynamics_target=data/dynamic_textures/water_4 --appearance_target=data/textures/water_paint_cropped.jpeg --dynamics_model=models/MSOEnet_ucf101train01_6e-4_allaug_exceptscale_randorder.tfmodel"
https://github.com/ryersonvisionlab/two-stream-dyntex-synth,Allen Mao,Temporally-endless dynamic texture synthesis
https://github.com/ryersonvisionlab/two-stream-dyntex-synth,Allen Mao,python synthesize.py --type=inf --gpu=<NUMBER> --runid=<NAME> --dynamics_target=data/dynamic_textures/<FOLDER> --dynamics_model=models/<TFMODEL>
https://github.com/ryersonvisionlab/two-stream-dyntex-synth,Allen Mao,Incremental dynamic texture synthesis
https://github.com/ryersonvisionlab/two-stream-dyntex-synth,Allen Mao,python synthesize.py --type=inc --gpu=<NUMBER> --runid=<NAME> --dynamics_target=data/dynamic_textures/<FOLDER> --dynamics_model=models/<TFMODEL> --appearance_target=data/textures/<IMAGE>
https://github.com/ryersonvisionlab/two-stream-dyntex-synth,Allen Mao,Store your chosen static texture in /data/textures. The filepath to this texture is your --appearance_target path. This texture should be the last frame of a previously generated sequence.
https://github.com/ryersonvisionlab/two-stream-dyntex-synth,Allen Mao,Static texture synthesis
https://github.com/ryersonvisionlab/two-stream-dyntex-synth,Allen Mao,python synthesize.py --type=sta --gpu=<NUMBER> --runid=<NAME> --appearance_target=data/textures/<IMAGE>
https://github.com/salihkaragoz/pose-residual-network-pytorch,Allen Mao,For more options look at opt.py
https://github.com/salihkaragoz/pose-residual-network-pytorch,Allen Mao,Download pre-train model
https://github.com/salihkaragoz/pose-residual-network-pytorch,Allen Mao,python test.py --test_cp=PathToPreTrainModel/PRN.pth.tar
https://github.com/sentinelsat/sentinelsat,Allen Mao,sentinelsat -u <user> -p <password> -g <search_polygon.geojson> --sentinel 2 --cloud 30
https://github.com/tensorflow/tensorflow,Allen Mao,Try your first TensorFlow program
https://github.com/tensorflow/tensorflow,Allen Mao,$ python
https://github.com/tensorflow/tensorflow,Allen Mao,>>> import tensorflow as tf
https://github.com/tensorflow/tensorflow,Allen Mao,>>> tf.enable_eager_execution()
https://github.com/tensorflow/tensorflow,Allen Mao,">>> tf.add(1, 2).numpy()"
https://github.com/tensorflow/tensorflow,Allen Mao,3
https://github.com/tensorflow/tensorflow,Allen Mao,">>> hello = tf.constant('Hello, TensorFlow!')"
https://github.com/tensorflow/tensorflow,Allen Mao,>>> hello.numpy()
https://github.com/tensorflow/tensorflow,Allen Mao,"'Hello, TensorFlow!'"
https://github.com/tensorflow/tensorflow,Allen Mao,Learn more examples about how to do specific tasks in TensorFlow at the tutorials page of tensorflow.org.
https://github.com/ungarj/tilematrix,Allen Mao,$ tmx -f GeoJSON tiles -- 1 -180 -90 180 90
https://github.com/ungarj/tilematrix,Allen Mao,Print WKT representation of tile 4 15 23:
https://github.com/ungarj/tilematrix,Allen Mao,$ tmx bbox 4 15 23
https://github.com/ungarj/tilematrix,Allen Mao,"Also, tiles can have buffers around called pixelbuffer:"
https://github.com/ungarj/tilematrix,Allen Mao,$ tmx --pixelbuffer 10 bbox 4 15 23
https://github.com/ungarj/tilematrix,Allen Mao,Print GeoJSON representation of tile 4 15 23 on a mercator tile pyramid:
https://github.com/ungarj/tilematrix,Allen Mao,$ tmx -output_format GeoJSON -grid mercator bbox 4 15 15
https://github.com/vuejs/vue-devtools/,Allen Mao,Quick Start in chrome
https://github.com/vuejs/vue-devtools/,Allen Mao,// Before you create app
https://github.com/vuejs/vue-devtools/,Allen Mao,Vue.config.devtools = process.env.NODE_ENV === 'development'
https://github.com/vuejs/vue-devtools/,Allen Mao,// After you create app
https://github.com/vuejs/vue-devtools/,Allen Mao,window.__VUE_DEVTOOLS_GLOBAL_HOOK__.Vue = app.constructor;
https://github.com/vuejs/vue-devtools/,Allen Mao,// then had to add in ./store.js as well.
https://github.com/whimian/pyGeoPressure,Allen Mao,Example
https://github.com/whimian/pyGeoPressure,Allen Mao,Pore Pressure Prediction using well log data
https://github.com/whimian/pyGeoPressure,Allen Mao,import pygeopressure as ppp
https://github.com/whimian/pyGeoPressure,Allen Mao,"survey = ppp.Survey(""CUG"")"
https://github.com/whimian/pyGeoPressure,Allen Mao,well = survey.wells['CUG1']
https://github.com/whimian/pyGeoPressure,Allen Mao,"a, b = ppp.optimize_nct(well.get_log(""Velocity""),"
https://github.com/whimian/pyGeoPressure,Allen Mao,"well.params['horizon'][""T16""],"
https://github.com/whimian/pyGeoPressure,Allen Mao,"well.params['horizon'][""T20""])"
https://github.com/whimian/pyGeoPressure,Allen Mao,"n = ppp.optimize_eaton(well, ""Velocity"", ""Overburden_Pressure"", a, b)"
https://github.com/whimian/pyGeoPressure,Allen Mao,"pres_eaton_log = well.eaton(np.array(well.get_log(""Velocity"").data), n)"
https://github.com/whimian/pyGeoPressure,Allen Mao,"fig, ax = plt.subplots()"
https://github.com/whimian/pyGeoPressure,Allen Mao,ax.invert_yaxis()
https://github.com/whimian/pyGeoPressure,Allen Mao,"pres_eaton_log.plot(ax, color='blue')"
https://github.com/whimian/pyGeoPressure,Allen Mao,"well.get_log(""Overburden_Pressure"").plot(ax, 'g')"
https://github.com/whimian/pyGeoPressure,Allen Mao,"ax.plot(well.hydrostatic, well.depth, 'g', linestyle='--')"
https://github.com/whimian/pyGeoPressure,Allen Mao,well.plot_horizons(ax)
https://github.com/wuhuikai/DeepGuidedFilter,Allen Mao,cd ImageProcessing/DeepGuidedFilteringNetwork
https://github.com/wuhuikai/DeepGuidedFilter,Allen Mao,python predict.py  --task auto_ps \
https://github.com/wuhuikai/DeepGuidedFilter,Allen Mao,--img_path ../../images/auto_ps.jpg \
https://github.com/wuhuikai/DeepGuidedFilter,Allen Mao,--save_folder . \
https://github.com/wuhuikai/DeepGuidedFilter,Allen Mao,#NAME?
https://github.com/wuhuikai/DeepGuidedFilter,Allen Mao,--low_size 64 \
https://github.com/wuhuikai/DeepGuidedFilter,Allen Mao,--gpu 0
https://github.com/wuhuikai/DeepGuidedFilter,Allen Mao,See Here or python predict.py -h for more details.
https://github.com/wuhuikai/DeepGuidedFilter,Allen Mao,Semantic Segmentation with Deeplab-Resnet
https://github.com/wuhuikai/DeepGuidedFilter,Allen Mao,Enter the directory.
https://github.com/wuhuikai/DeepGuidedFilter,Allen Mao,cd ComputerVision/Deeplab-Resnet
https://github.com/wuhuikai/DeepGuidedFilter,Allen Mao,Download the pretrained model [Google Drive|BaiduYunPan].
https://github.com/wuhuikai/DeepGuidedFilter,Allen Mao,Run it now !
https://github.com/wuhuikai/DeepGuidedFilter,Allen Mao,python predict_dgf.py --img_path ../../images/segmentation.jpg --snapshots [MODEL_PATH]
https://github.com/wuhuikai/DeepGuidedFilter,Allen Mao,Note:
https://github.com/wuhuikai/DeepGuidedFilter,Allen Mao,Result is in ../../images.
https://github.com/wuhuikai/DeepGuidedFilter,Allen Mao,Run python predict_dgf.py -h for more details.
https://github.com/wuhuikai/DeepGuidedFilter,Allen Mao,Saliency Detection with DSS
https://github.com/wuhuikai/DeepGuidedFilter,Allen Mao,cd ComputerVision/Saliency_DSS
https://github.com/wuhuikai/DeepGuidedFilter,Allen Mao,Try it now !
https://github.com/wuhuikai/DeepGuidedFilter,Allen Mao,python predict.py --im_path ../../images/saliency.jpg \
https://github.com/wuhuikai/DeepGuidedFilter,Allen Mao,--netG [MODEL_PATH] \
https://github.com/wuhuikai/DeepGuidedFilter,Allen Mao,--thres 161 \
https://github.com/wuhuikai/DeepGuidedFilter,Allen Mao,#NAME?
https://github.com/wuhuikai/DeepGuidedFilter,Allen Mao,#NAME?
https://github.com/wuhuikai/DeepGuidedFilter,Allen Mao,Monocular Depth Estimation (TensorFlow version)
https://github.com/wuhuikai/DeepGuidedFilter,Allen Mao,cd ComputerVision/MonoDepth
https://github.com/wuhuikai/DeepGuidedFilter,Allen Mao,Download and Unzip Pretrained Model [Google Drive|BaiduYunPan]
https://github.com/wuhuikai/DeepGuidedFilter,Allen Mao,Run on an Image !
https://github.com/wuhuikai/DeepGuidedFilter,Allen Mao,python monodepth_simple.py --image_path ../../images/depth.jpg --checkpoint_path [MODEL_PATH] --guided_filter
https://github.com/wuhuikai/DeepGuidedFilter,Allen Mao,See Here or python monodepth_simple.py -h for more details.
https://github.com/wuhuikai/DeepGuidedFilter,Allen Mao,PyTorch Version
https://github.com/wuhuikai/DeepGuidedFilter,Allen Mao,from guided_filter_pytorch.guided_filter import FastGuidedFilter
https://github.com/wuhuikai/DeepGuidedFilter,Allen Mao,"hr_y = FastGuidedFilter(r, eps)(lr_x, lr_y, hr_x)"
https://github.com/wuhuikai/DeepGuidedFilter,Allen Mao,from guided_filter_pytorch.guided_filter import GuidedFilter
https://github.com/wuhuikai/DeepGuidedFilter,Allen Mao,"hr_y = GuidedFilter(r, eps)(hr_x, init_hr_y)"
https://github.com/wuhuikai/DeepGuidedFilter,Allen Mao,Tensorflow Version
https://github.com/wuhuikai/DeepGuidedFilter,Allen Mao,from guided_filter_tf.guided_filter import fast_guided_filter
https://github.com/wuhuikai/DeepGuidedFilter,Allen Mao,"hr_y = fast_guided_filter(lr_x, lr_y, hr_x, r, eps, nhwc)"
https://github.com/wuhuikai/DeepGuidedFilter,Allen Mao,from guided_filter_tf.guided_filter import guided_filter
https://github.com/wuhuikai/DeepGuidedFilter,Allen Mao,"hr_y = guided_filter(hr_x, init_hr_y, r, eps, nhwc)"
https://github.com/yuhuayc/da-faster-rcnn,Allen Mao,Follow the instrutions of rbgirshick/py-faster-rcnn to download related data.
https://github.com/yuhuayc/da-faster-rcnn,Allen Mao,"Prepare the dataset, source domain data should start with the filename 'source_', and target domain data with 'target_'."
https://github.com/yuhuayc/da-faster-rcnn,Allen Mao,To train the Domain Adaptive Faster R-CNN:
https://github.com/yuhuayc/da-faster-rcnn,Allen Mao,cd $FRCN_ROOT
https://github.com/yuhuayc/da-faster-rcnn,Allen Mao,./tools/train_net.py --gpu {GPU_ID} --solver models/da_faster_rcnn/solver.prototxt --weights data/imagenet_models/VGG16.v2.caffemodel --imdb voc_2007_trainval --iters  {NUM_ITER}  --cfg  {CONFIGURATION_FILE}
https://github.com/yuhuayc/da-faster-rcnn,Allen Mao,An example of adapting from Cityscapes dataset to Foggy Cityscapes dataset is provided:
https://github.com/yuhuayc/da-faster-rcnn,Allen Mao,"Download the datasets from here. Specifically, we will use gtFine_trainvaltest.zip, leftImg8bit_trainvaltest.zip and leftImg8bit_trainvaltest_foggy.zip."
https://github.com/yuhuayc/da-faster-rcnn,Allen Mao,Prepare the data using the scripts in 'prepare_data/prepare_data.m'.
https://github.com/yuhuayc/da-faster-rcnn,Allen Mao,Train the Domain Adaptive Faster R-CNN:
https://github.com/yuhuayc/da-faster-rcnn,Allen Mao,./tools/train_net.py --gpu {GPU_ID} --solver models/da_faster_rcnn/solver.prototxt --weights data/imagenet_models/VGG16.v2.caffemodel --imdb voc_2007_trainval --iters  70000  --cfg  models/da_faster_rcnn/faster_rcnn_end2end.yml
https://github.com/yuhuayc/da-faster-rcnn,Allen Mao,Test the trained model:
https://github.com/yuhuayc/da-faster-rcnn,Allen Mao,./tools/test_net.py --gpu {GPU_ID} --def models/da_faster_rcnn/test.prototxt --net output/faster_rcnn_end2end/voc_2007_trainval/vgg16_da_faster_rcnn_iter_70000.caffemodel --imdb voc_2007_test --cfg models/da_faster_rcnn/faster_rcnn_end2end.yml
https://github.com/zhiqiangdon/CU-Net,Allen Mao,python cu-net.py --gpu_id 0 --exp_id cu-net-2 --layer_num 2 --order 1 --loss_num 2 --is_train true --bs 24
https://github.com/zhiqiangdon/CU-Net,Allen Mao,Validation
https://github.com/zhiqiangdon/CU-Net,Allen Mao,python cu-net.py --gpu_id 0 --exp_id cu-net-2 --layer_num 2 --order 1 --loss_num 2 --resume_prefix your_pretrained_model.pth.tar --is_train false --bs 24
https://github.com/zhiqiangdon/CU-Net,Allen Mao,Model Options
https://github.com/zhiqiangdon/CU-Net,Allen Mao,layer_num     # number of coupled U-Nets
